ANO_EMISSAO,MES_MISSAO,UF,MUNICIPIO,STATUS_REGISTRO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,SEXO,CATEGORIA,TOTAL
2024,1,GO,CARMO DO RIO VERDE,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,CERES,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,GO,CERES,Ativo/Válido,Espingarda,PARDUS,12,M,Cidadão,1
2024,1,GO,CERES,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,1,GO,CERES,Ativo/Válido,Pistola,"RUGER (STURM, RUGER & CO., INC.)",.380 ACP,M,Cidadão,1
2024,1,GO,CERES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,1,GO,CERES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,6
2024,1,GO,CERES,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,CHAPADÃO DO CÉU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.22 LR,F,Cidadão,1
2024,1,GO,CHAPADÃO DO CÉU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.22 LR,M,Cidadão,1
2024,1,GO,COCALZINHO DE GOIÁS,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,1,GO,COCALZINHO DE GOIÁS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,CRISTALINA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Cidadão,1
2024,1,GO,FORMOSA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),357,M,Cidadão,1
2024,1,GO,FORMOSA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,GOIANÁPOLIS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,GOIANÉSIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),.22 LR,M,Cidadão,1
2024,1,GO,GOIANÉSIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,3
2024,1,GO,GOIANÉSIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,5
2024,1,GO,GOIÁS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,GO,GOIÁS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,GOIÂNIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,1,GO,GOIÂNIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,4
2024,1,GO,GOIÂNIA,Ativo/Válido,Pistola,SMITH & WESSON,.380 ACP,M,Cidadão,1
2024,1,GO,GOIÂNIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.22 LR,M,Cidadão,1
2024,1,GO,GOIÂNIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,380,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,GO,GOIÂNIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,10
2024,1,GO,GOIÂNIA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,1,GO,HIDROLÂNDIA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,1,GO,HIDROLÂNDIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,1,GO,INACIOLÂNDIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,GO,INDIARA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,1,GO,INHUMAS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,IPIRANGA DE GOIÁS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,IPIRANGA DE GOIÁS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,1,GO,ITABERAÍ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,ITAPACI,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,1,GO,ITUMBIARA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,2
2024,1,GO,JARAGUÁ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,GO,JARAGUÁ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,JATAÍ,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),357,M,Cidadão,1
2024,1,GO,JATAÍ,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,2
2024,1,GO,JATAÍ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,GO,JATAÍ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,1,GO,JATAÍ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,5
2024,1,GO,JATAÍ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.17,M,Cidadão,1
2024,1,GO,JUSSARA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,LEOPOLDO DE BULHÕES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,GO,LEOPOLDO DE BULHÕES,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,LUZIÂNIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,1,GO,LUZIÂNIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,LUZIÂNIA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,LUZIÂNIA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,MINAÇU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,MINEIROS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,2
2024,1,GO,MONTIVIDIU,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,1,GO,MONTIVIDIU,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 MAGNUM,M,Cidadão,1
2024,1,GO,NAZÁRIO,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,NOVA GLÓRIA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,1,GO,NOVA GLÓRIA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,NOVO GAMA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,NOVO PLANALTO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Cidadão,1
2024,1,GO,PADRE BERNARDO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,1,GO,PADRE BERNARDO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,PETROLINA DE GOIÁS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,PIRENÓPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,PIRENÓPOLIS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,PORANGATU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,PORANGATU,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,22LR/22MAG,M,Cidadão,1
2024,1,GO,QUIRINÓPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,GO,RIALMA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,4
2024,1,GO,RIANÁPOLIS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,GO,RIANÁPOLIS,Ativo/Válido,Espingarda,KRAL ARMS,12,F,Cidadão,1
2024,1,GO,RIANÁPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,1,GO,RIANÁPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,4
2024,1,GO,RIO VERDE,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,1,GO,RIO VERDE,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,5
2024,1,GO,RIO VERDE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,5
2024,1,GO,RIO VERDE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,1,GO,RIO VERDE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,GO,RUBIATABA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,M,Cidadão,1
2024,1,GO,RUBIATABA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,GO,RUBIATABA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,SANTA HELENA DE GOIÁS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,SANTA HELENA DE GOIÁS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,2
2024,1,GO,SANTA ISABEL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,SENADOR CANEDO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,4
2024,1,GO,SILVÂNIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,1,GO,SILVÂNIA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,GO,SÃO FRANCISCO DE GOIÁS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,GO,SÃO JOÃO D´ALIANÇA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,URUANA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,GO,URUANA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,2
2024,1,GO,VIANÓPOLIS,Ativo/Válido,Pistola,SMITH & WESSON,.380 ACP,M,Cidadão,1
2024,1,GO,VIANÓPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,GO,ÁGUAS LINDAS DE GOIÁS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,BALSAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,1,MA,BALSAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,1,MA,BARRA DO CORDA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,BREJO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MA,CAMPESTRE DO MARANHÃO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MA,CAROLINA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,CAXIAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,1,MA,CAXIAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,COELHO NETO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,ITINGA DO MARANHÃO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,1,MA,MATÕES,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MA,PORTO FRANCO,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MA,SANTA INÊS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,SÃO JOSÉ DE RIBAMAR,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,SÃO JOÃO DOS PATOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MA,SÃO LUÍS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,7
2024,1,MA,SÃO LUÍS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MA,SÃO LUÍS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,ABAETÉ,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,1,MG,AIMORÉS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,ALMENARA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,ALTO JEQUITIBÁ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,ARAGUARI,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,1,MG,BELO HORIZONTE,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,1,MG,BELO HORIZONTE,Ativo/Válido,Pistola,IMBEL,380,M,Cidadão,1
2024,1,MG,BELO HORIZONTE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,5
2024,1,MG,BELO HORIZONTE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,1,MG,BELO HORIZONTE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,BETIM,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,BETIM,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,BURITIS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,CAMPO BELO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,1,MG,CAPINÓPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,CARANDAÍ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MG,CARATINGA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.22 LR,M,Cidadão,1
2024,1,MG,CARATINGA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,CHALÉ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,CONCEIÇÃO DE IPANEMA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,CONCEIÇÃO DO MATO DENTRO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,1,MG,CONCEIÇÃO DO MATO DENTRO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,CONTAGEM,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,MG,CURVELO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,1,MG,DURANDÉ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,ESMERALDAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,MG,ESPERA FELIZ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,ESTRELA DO INDAIÁ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,MG,FELIXLÂNDIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,FERROS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,MG,GOVERNADOR VALADARES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,MG,GUARACIABA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,1,MG,GUIRICEMA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,IPATINGA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,MG,ITABIRA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MG,ITABIRITO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,ITAMARATI DE MINAS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,ITAVERAVA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MG,JACUTINGA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,JOÃO PINHEIRO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,JUIZ DE FORA,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),36,M,Cidadão,1
2024,1,MG,JUIZ DE FORA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MG,JUIZ DE FORA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,MG,LAGOA FORMOSA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,LAJINHA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,M,Cidadão,1
2024,1,MG,LAJINHA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,M,Cidadão,1
2024,1,MG,MACHADO,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MG,MANHUAÇU,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),32,M,Cidadão,1
2024,1,MG,MANHUMIRIM,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,M,Cidadão,1
2024,1,MG,MARIANA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,MARTINS SOARES,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,MATEUS LEME,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,F,Cidadão,1
2024,1,MG,MIRADOURO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,1,MG,MONTE CARMELO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,MONTES CLAROS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,1,MG,MONTES CLAROS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,MG,MURIAÉ,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),32,M,Cidadão,1
2024,1,MG,MURIAÉ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.22 LR,M,Cidadão,1
2024,1,MG,MUTUM,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.40 S&W,M,Cidadão,1
2024,1,MG,NEPOMUCENO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,NOVA LIMA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,NOVA PONTE,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MG,OURO BRANCO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,MG,OURO FINO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,PARÁ DE MINAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,PATOS DE MINAS,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,1,MG,PATOS DE MINAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,1,MG,PATROCÍNIO,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,PAULA CÂNDIDO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.22 MAGNUM,M,Cidadão,1
2024,1,MG,PIRANGA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,PORTO FIRME,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,F,Cidadão,1
2024,1,MG,PORTO FIRME,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,POÇOS DE CALDAS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,MG,REDUTO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,M,Cidadão,1
2024,1,MG,RIBEIRÃO DAS NEVES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,RIBEIRÃO DAS NEVES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,RIO CASCA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,1,MG,SABINÓPOLIS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,SANTA MARGARIDA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,MG,SANTA RITA DE IBITIPOCA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,1,MG,SANTA ROSA DA SERRA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,1,MG,SANTANA DO MANHUAÇU,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,SANTANA DO PARAÍSO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,M,Cidadão,1
2024,1,MG,SENHORA DOS REMÉDIOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,1,MG,SIMONÉSIA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,1,MG,SÃO GOTARDO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,1,MG,SÃO LOURENÇO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,1,MG,SÃO MIGUEL DO ANTA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,1,MG,TEÓFILO OTONI,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Servidor Público(Porte por prerrogativa de função),1
